pid|parent_pid|cpu_use_percent|mem_use_percent|mem_use_bytes|name|command|read_bytes_per_sec|write_bytes_per_sec|total_read_bytes|total_write_bytes|process_state|process_state_char|uid
769|1|0|0.020692823676362142|7280640|mdwrite|/System/Library/Frameworks/CoreServices.framework/Frameworks/Metadata.framework/Versions/A/Support/mdwrite|0|0|241664|98304|Runnable|R|501
499|1|0|0.01892913153179457|6660096|chrome_crashpad_handler|/Applications/Visual Studio Code.app/Contents/Frameworks/Electron Framework.framework/Helpers/chrome_crashpad_handler --no-rate-limit --monitor-self-annotation=ptype=crashpad-handler --database=/Users/fdncred/Library/Application Support/Code/Crashpad --metrics-dir=/Users/fdncred/Library/Application Support/Code --url=appcenter://code?aid=de75e3cc-e22f-4f42-a03f-1409c21d8af8&uid=55adbad8-4692-42fc-98ec-74c57c08a3b1&iid=55adbad8-4692-42fc-98ec-74c57c08a3b1&sid=55adbad8-4692-42fc-98ec-74c57c08a3b1 --annotation=_companyName=Microsoft --annotation=_productName=VSCode --annotation=_version=1.63.2 --annotation=prod=Electron --annotation=ver=13.5.2 --handshake-fd=27|0|0|991232|0|Runnable|R|501
641|1|0|0.028847717057679544|10149888|diagnostics_agent|/System/Library/CoreServices/diagnostics_agent|0|0|647168|2662400|Runnable|R|501
705|1|0|0.04782632510178046|16827392|TVCacheExtension|/System/Applications/TV.app/Contents/PlugIns/TVCacheExtension.appex/Contents/MacOS/TVCacheExtension -AppleLanguages ("en-US")|0|0|614400|0|Runnable|R|501
18678|1|0|0.02150482055480167|7566336|cfprefsd|/usr/sbin/cfprefsd agent|0|0|3878912|17674240|Runnable|R|501
434|1|0|0.10885996860627983|38301696|syncdefaultsd|/System/Library/PrivateFrameworks/SyncedDefaults.framework/Support/syncdefaultsd|0|0|51429376|39043072|Runnable|R|501
246|0|0|0|0|diskmanagementd|diskmanagementd|0|0|0|0|Unknown|?|0
413|1|0|0.046205241727978255|16257024|dmd|/usr/libexec/dmd|0|0|5861376|8192|Runnable|R|501
27407|1|0|0.7698516211037465|270867456|com.apple.WebKit.WebContent|/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent|0|0|712704|540672|Runnable|R|501
15078|1|0|0.026891939630040253|9461760|VTDecoderXPCService|/System/Library/Frameworks/VideoToolbox.framework/Versions/A/XPCServices/VTDecoderXPCService.xpc/Contents/MacOS/VTDecoderXPCService|0|0|12288|32768|Runnable|R|501
7582|1|0|0.06255868423676572|22010880|PowerChime|/System/Library/CoreServices/PowerChime.app/Contents/MacOS/PowerChime|0|0|458752|0|Runnable|R|501
662|1|0|3.1040166837127803|1092128768|com.apple.WebKit.WebContent|/System/Library/Frameworks/WebKit.framework/Versions/A/XPCServices/com.apple.WebKit.WebContent.xpc/Contents/MacOS/com.apple.WebKit.WebContent|0|0|14028800|3153920|Runnable|R|501
27799|1|0|0.19006547721638622|66873344|QuickLookUIService|/System/Library/Frameworks/QuickLookUI.framework/Versions/A/XPCServices/QuickLookUIService.xpc/Contents/MacOS/QuickLookUIService|0|0|18591744|0|Runnable|R|501
12289|0|0|0|0|mdbulkimport|mdbulkimport|0|0|0|0|Unknown|?|0
445|1|0|0.028466456874612956|10015744|CloudKeychainProxy|/System/Library/Frameworks/Security.framework/Versions/A/Resources/CloudKeychainProxy.bundle/Contents/MacOS/CloudKeychainProxy|0|0|2289664|831488|Runnable|R|501
258|0|0|0|0|appleeventsd|appleeventsd|0|0|0|0|Unknown|?|0
30780|0|0|0|0|distnoted|distnoted|0|0|0|0|Unknown|?|0
37532|36776|0|0.03323366435448373|11693056|ps_btm|target/debug/ps_btm|0|0|0|0|Runnable|R|501
534|1|0|0.022028689508633622|7750656|com.apple.audio.SandboxHelper|/System/Library/Frameworks/AudioToolbox.framework/XPCServices/com.apple.audio.SandboxHelper.xpc/Contents/MacOS/com.apple.audio.SandboxHelper|0|0|0|0|Runnable|R|501
36710|36466|0|0.6487360293608758|228253696|Electron|/Applications/Visual Studio Code.app/Contents/MacOS/Electron --ms-enable-electron-run-as-node /Users/fdncred/.vscode/extensions/tamasfe.even-better-toml-0.14.2/dist/server.js --node-ipc --clientProcessId=36466|0|0|602112|8192|Runnable|R|501
836|1|0|0.045823981544911664|16122880|MTLCompilerService|/System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService|0|0|0|0|Runnable|R|501
462|1|0|0.02727319981310684|9595904|ctkd|/System/Library/Frameworks/CryptoTokenKit.framework/ctkd -tw|0|0|0|0|Runnable|R|501
15239|1|0|0.01044245447971693|3674112|MTLCompilerService|/System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService|0|0|0|0|Runnable|R|501
544|417|0|0.113152783644625|39812096|Tabby Helper|/Applications/Tabby.app/Contents/Frameworks/Tabby Helper.app/Contents/MacOS/Tabby Helper --type=utility --utility-sub-type=network.mojom.NetworkService --field-trial-handle=1718379636,16724957851166484795,15102933995014733927,131072 --disable-features=CookiesWithoutSameSiteMustBeSecure,SameSiteByDefaultCookies,SpareRendererForSitePerProcess,WindowCaptureMacV2 --lang=EN --service-sandbox-type=network --shared-files --seatbelt-client=41|0|0|2813952|45056|Runnable|R|501
521|1|0|0.030372757789945897|10686464|MTLCompilerService|/System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService|0|0|0|0|Runnable|R|501
519|1|0|0.26755151625428575|94136320|Dark Reader|/Applications/Dark Reader for Safari.app/Contents/PlugIns/Dark Reader.appex/Contents/MacOS/Dark Reader -AppleLanguages ("en-US")|0|0|30404608|682975232|Runnable|R|501
17986|0|0|0|0|com.apple.AmbientDisplayAgent|com.apple.AmbientDisplayAgent|0|0|0|0|Unknown|?|0
28877|1|0|0.2223008801755124|78215168|MTLCompilerService|/System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService|0|0|3145728|0|Runnable|R|501
13405|1|0|0.02732267632541319|9613312|MTLCompilerService|/System/Library/Frameworks/Metal.framework/Versions/A/XPCServices/MTLCompilerService.xpc/Contents/MacOS/MTLCompilerService|0|0|0|0|Runnable|R|501
139|0|0.06|0|0|bluetoothd|bluetoothd|0|0|0|0|Unknown|?|0
765|1|0|0.062320032824464494|21926912|com.apple.CloudPhotosConfiguration|/System/Library/PrivateFrameworks/CloudPhotoServices.framework/Versions/A/XPCServices/com.apple.CloudPhotosConfiguration.xpc/Contents/MacOS/com.apple.CloudPhotosConfiguration|0|0|83730432|57344|Runnable|R|501
543|1|0|0.10085059437880463|35483648|com.apple.Safari.SafeBrowsing.Service|/System/Library/PrivateFrameworks/SafariSafeBrowsing.framework/com.apple.Safari.SafeBrowsing.Service|0|0|131072|98086912|Runnable|R|501
665|1|0|0.04424946430033896|15568896|com.apple.Safari.SearchHelper|/System/Library/PrivateFrameworks/SafariShared.framework/Versions/A/XPCServices/com.apple.Safari.SearchHelper.xpc/Contents/MacOS/com.apple.Safari.SearchHelper|0|0|45056|16384|Runnable|R|501
341|0|0|0|0|MTLCompilerService|MTLCompilerService|0|0|0|0|Unknown|?|0
36466|452|0|0.8302187868836486|292107264|Electron|/Applications/Visual Studio Code.app/Contents/MacOS/Electron --ms-enable-electron-run-as-node --inspect-port=0 /Applications/Visual Studio Code.app/Contents/Resources/app/out/bootstrap-fork --type=extensionHost --skipWorkspaceStorageLock|0|0|167936|0|Runnable|R|501
13538|1|0|0.012922100861188173|4546560|colorsync.useragent|/System/Library/Frameworks/ColorSync.framework/Support/colorsync.useragent|0|0|262144|24576|Runnable|R|501
13546|13540|0|0.05759939147382323|20265984|AdGuard for Safari Helper|/Applications/AdGuard for Safari.app/Contents/Frameworks/AdGuard for Safari Helper.app/Contents/MacOS/AdGuard for Safari Helper --type=utility --utility-sub-type=network.mojom.NetworkService --field-trial-handle=1718379636,7674647840753062123,5003114853972252846,131072 --enable-features=WebComponentsV0Enabled --disable-features=CookiesWithoutSameSiteMustBeSecure,SameSiteByDefaultCookies,SpareRendererForSitePerProcess --lang=en-US --service-sandbox-type=network --shared-files --seatbelt-client=35|0|0|0|0|Runnable|R|501
672|1|0|0.04481989938340042|15769600|neagent|/usr/libexec/neagent|0|0|176128|0|Runnable|R|501
420|1|0|0.03933673766662598|13840384|sharedfilelistd|/System/Library/CoreServices/sharedfilelistd|0|0|585728|987136|Runnable|R|501
816|1|0|0.02040760613483141|7180288|proactiveeventtrackerd|/usr/libexec/proactiveeventtrackerd|0|0|671744|16384|Runnable|R|501
33441|1|0|0.0957952589743263|33704960|remindd|/usr/libexec/remindd|0|0|13180928|380928|Runnable|R|501
394|1|0|0.0674714108704787|23739392|usernoted|/usr/sbin/usernoted|0|0|4292608|8192|Runnable|R|501
825|1|0|0.041816384048097226|14712832|reversetemplated|/System/Library/PrivateFrameworks/CoreSuggestions.framework/Versions/A/Support/reversetemplated|0|0|589824|0|Runnable|R|501
514|1|0|0.30727242448705516|108111872|AdvancedBlocking|/Applications/AdGuard for Safari.app/Contents/PlugIns/AdvancedBlocking.appex/Contents/MacOS/AdvancedBlocking -AppleLanguages ("en-US")|0|0|5795840|0|Runnable|R|501
277|0|0|0|0|distnoted|distnoted|0|0|0|0|Unknown|?|0
410|1|0|0.05769543411535909|20299776|swcd|/usr/libexec/swcd|0|0|7909376|1056768|Runnable|R|501
238|0|0|0|0|biokitaggdd|biokitaggdd|0|0|0|0|Unknown|?|0
208|0|0|0|0|apfsd|apfsd|0|0|0|0|Unknown|?|0
140|0|0|0|0|notifyd|notifyd|0|0|0|0|Unknown|?|0
529|1|0|0.04763423981870875|16759808|BlockerPrivacyExtension|/Applications/AdGuard for Safari.app/Contents/PlugIns/BlockerPrivacyExtension.appex/Contents/MacOS/BlockerPrivacyExtension -AppleLanguages ("en-US")|0|0|0|0|Runnable|R|501
131|0|0|0|0|distnoted|distnoted|0|0|0|0|Unknown|?|0
126|0|0|0|0|locationd|locationd|0|0|0|0|Unknown|?|0
142|0|0.01|0|0|corebrightnessd|corebrightnessd|0|0|0|0|Unknown|?|0
